Availability,FW <NUMBER> <COMPANY> HI This is the one with the lead time issues which <NAME> spoke about 
Colour,FW <COLOUR> <COLOUR> I really need this put on EA please the customer is chasing for his quote could you let me know if you can do this for me please <NAME> 
Colour,FW <COLOUR> <COLOUR> <NAME> Can you let me know where you are on this please I really need to get this quote back to my customer <NAME> 
Account,FW <NUMBER> <COMPANY> OSS Live Link Sorry I missed to add email <EMAIL> <EMAIL> thanks 
Colour,FW <COLOUR> Colour error on <STYLE> This is the one that is still not working 
Miscellaneous,FW A new request to try OSS We have received this email yesterday late and I dont know what could be Not sure if you can investigate or need to forward to IT <NAME> 
Access,FW <COMPANY> account issue customer id <NUMBER> All Could you please see the email below from <NAME> and advise <NAME> from <COMPANY> would like to use his OSS account to place an order this <NAME> 
Miscellaneous,FW Access to Pricing Module Urgent <NAME> 
Account,FW <COMPANY> customer id <NUMBER> <NAME> Can you please set up <COMPANY> as live on OSS for <PRODUCT> The customer id is <NUMBER> <NAME> <NAME> <NAME> <NUMBER> <NUMBER> <NUMBER> <NUMBER> <EMAIL> 
Pricing,FW Automatic reply <NAME> Please could you advise as to why the balance is coming up as <NAME> <NAME> 
Feedback,FW <COMPANY> feedback id <NUMBER> All <NAME> from <COMPANY> has mentioned that she cant copy and send the glass sizes from the Origin quote document to her glass supplier because he doesnt accept decimal places She has asked why we provide glass sizes this way and also whether we can round the sizes down to the nearest <LENGTH> Can you please advise <NAME> <NAME> <NAME> <NUMBER> <NUMBER> <NUMBER> <NUMBER> <EMAIL> <EMAIL> 
Gables,FW <COMPANY> <PRODUCT> TAB REQUEST All Can you please set up <COMPANY> with a live <PRODUCT> tab ASAP They have an order to place this I will save their signoff form to the Gdrive <NAME> <NAME> <NAME> <NUMBER> <NUMBER> <NUMBER> <NUMBER> <EMAIL> 
Miscellaneous,FW Bay <PRODUCT> quote Can you check to see if this quote was done under the testing system as I cannot find it 
Account,FW <NAME> <NUMBER> <NAME> Could I please have OSS learn login codes for <NAME> as listed below Their id is <NUMBER> <EMAIL> Quote and order <EMAIL> Quote only <NAME> <EMAIL> Quote only <EMAIL> Quote only <EMAIL> Quote only <EMAIL> Order only <EMAIL> Order only Im not sure whether you can arrange order only permissions on OSS but if not then can you please allow <NAME> <NAME> and <NAME> <NAME> to have Quote and Order permission <NAME> 
Account,FW <NAME> Sign off customer id <NUMBER> <NAME> Could you please provide <NAME> <NAME> with live login credentials to quote and order on OSS including <PRODUCT> The customer id is <NUMBER> The email address <EMAIL> <EMAIL> <NAME> 
Account,FW <PRODUCT> portal from Origin Sign Off forms All Can you please set up <COMPANY> as live for quoting on OSS please The customer id is <NUMBER> I will save their signoff form to the Gdrive <NAME> 
Account,FW <PRODUCT> portal from Origin Sign Off forms <NAME> Has this been done <NAME> 
Gables,FW <COMPANY> customer id <NUMBER> <PRODUCT> Tab All <NAME> trained <NAME> on the <PRODUCT> tab yesterday Can we accept this email as the signoff form please until we have a <PRODUCT> signoff form saved to the Gdrive for customers to complete If so then can you please set up the <PRODUCT> tab on the <COMPANY> OSS account The customer id is <NUMBER> <NAME> 
Account,FW <COMPANY> customer id <NUMBER> new login code All Can you please set up an OSS learning login code for a new employee at <COMPANY> The rest of the team at <COMPANY> are to remain live The email address for the new learn login code is <EMAIL> <EMAIL> <NAME> <NAME> <NAME> <NUMBER> <NUMBER> <NUMBER> <NUMBER> <EMAIL> 
Gables,FW <COMPANY> logo customer id <NUMBER> All Could you please add the <PRODUCT> tab to the learn platform that <NAME> and <NAME> from <COMPANY> have been practicing on today Could you also please remove any access to the <COMPANY> live account that <NAME> <NAME> and her daughter <NAME> <NAME> have They no longer work for the company Could you also please add the attached logo to the <COMPANY> OSS account The customer id is <NUMBER> <NAME> <NAME> <NAME> <NUMBER> <NUMBER> <NUMBER> <NUMBER> <EMAIL> 
Logo,FW <COMPANY> logo customer id <NUMBER> Was this actioned 
Access,FW <PRODUCT> <PRODUCT> on system Are you able to confirm what <NAME> <NAME> password is for oss <COMPANY> <NUMBER> 
Documents,FW Cannot down Load quote confirmation The docs listed below have been spinning saying generating documents since last night Can I get assistance to down load them please <NAME> 
Account,FW <COMPANY> customer id <NUMBER> <NAME> <COMPANY> would like an additional live for ordering OSS login code for <EMAIL> <EMAIL> The customer id is <NUMBER> Could you please set this up for <NAME> <NAME> 
Account,FW <COMPANY> New User for OSS <NUMBER> All Can you please set up the email address below as live for ordering on OSS This is for account number <NUMBER> <EMAIL> <EMAIL> <NAME> 
Account,FW <COMPANY> Request to remove user from OSS <NAME> Can you please see the email below and delete <NAME> <NAME> user access to OSS The customer id is <NUMBER> <NAME> 
Error,FW Comments <NUMBER> <NAME> <NAME> <NAME> raised a query with us last week for an oversize Dummy Sash <PRODUCT> The <PRODUCT> sketch attached should have flagged as oversize on OSS but didnt Ive spoken to <NAME> <NAME> who seems to be under the impression we changed some fixed <PRODUCT> limitations recently which <NAME> be applying to the dummy sashes also Any chance we could pull out the ruleset for dummy sashes and have a look <NAME> 
Logo,FW Company Logo <COMPANY> customer id <NUMBER> <NAME> Could you please add the attached logo to <COMPANY> Customer Specification Forms on OSS The customer id is <NUMBER> <NAME> <NAME> <NAME> <NUMBER> <NUMBER> <NUMBER> <NUMBER> <EMAIL> 
Account,FW <COMPANY> Additional Log ins All Can you please provide OSS learn and live login codes for the email addresses below The customer id is <NUMBER> <EMAIL> <EMAIL> The rest of their team are already live on OSS <NAME> 
Miscellaneous,FW Customer id <NUMBER> <COMPANY> shortfall <NAME> Please see the below and the attached <NAME> 
Pricing,FW Customer id <NUMBER> <COMPANY> shortfall <NAME> Please can you check why this quote has a <NUMBER> shortfall <NAME> 
Account,FW <NAME> <NAME> OSS signed forms All Im just checking through recent emails and I havent ticked this one off If I havent asked already then can you please set up <COMPANY> as live on OSS I have saved the signoff form to the Gdrive and updated Easiadmin The customer id is <NUMBER> <NAME> <NAME> <NAME> <NUMBER> <NUMBER> <NUMBER> <NUMBER> <EMAIL> 
Account,FW <NAME> <NAME> OSS signed forms <NAME> Can you please set up <NAME> <NAME> customer id <NUMBER> as live on OSS Please <NAME> 
Template,FW Defaults for <COMPANY> Customer id <NUMBER> <NAME> Can you please see the comment below from <NAME> He would like to have his trickle vents colour coded to all items <NAME> and I are meeting again this <DATE> to finish the default forms and that should put a stop to these email requests When we have completed the new default forms I will send them to you to check if thats ok <NAME> 
Miscellaneous,FW delivery charge order <NAME> Please could you briefly bullet point how I would use the attached on EA Every time I add the amount in which the delivery cost was and go to add item to get an order number it doesnt allow me to <EMAIL> 
Miscellaneous,FW docs to check <NAME> FYI discussion re <STYLE> <STYLE> project template documents <NAME> 
Pricing,FW <COMPANY> PRICE <NUMBER> HI Please can you have a look at the attached quote for <STYLE> customer is saying the <PRODUCT> are too expensive Can you please check and confirm if the pricing is correct <NAME> 
Error,FW Easi Error Cannot create new customer I was in Easi trying to add a new customer to the system and received the errors below I tried to run a test with a new customer with <NAME> as the customer and still received the same errors Please advise <EMAIL> 
Error,FW EASI Errors Issue in Easi <NAME> is experiencing Any help is appreciated 
Pricing,FW Easi Pricing Error Also the size change was minimal and the color went from <COLOUR> to <COLOUR> we actually thought it would stay same or decrease <EMAIL> 
Pricing,FW Easi Pricing Error <NAME> A customer sent in a previously quoted project that he wanted us to revise but when I revised the project the price went up Attachment <NUMBER> this is the original quote with his revisions drawn out Attachment <NUMBER> is my quote pricing today Any idea why the price difference from <DATE> until now has increased Please advise <EMAIL> 
Miscellaneous,FW Easi Admin Support Needed <NAME> Shouldnt be a problem well get this scheduled in as a job Please send any EA requests issues to <EMAIL> <EMAIL> <NAME> 
Error,FW EASI ADMIN SAGE <NAME> Please take a look at why this isnt working <NAME> 
Miscellaneous,FW Egress Hinges Could you please let me know if there is a way to find out what quotes and orders are already on OSS and are being affected by this change so we can let customers know <NAME> 
Account,FW <NAME> <NAME> LIVE OSS All Can you please set up <NAME> from <COMPANY> as live on OSS Can you please set him up as live on the <PRODUCT> tab too His email address is <EMAIL> <EMAIL> The customer id is <NUMBER> <NAME> 
Reminder,FW ERROR OSS Could you please let us know whats the status of those issues as customers have been chasing <NAME> 
Documents,FW Error Generating Documents on OSS Apologies the OSS project number is <NUMBER> referenced <NAME> Phase <NUMBER> The customer is <COMPANY> <NAME> 
Miscellaneous,FW Excel file for <STYLE> Hinge Sash Limits FYI 
Colour,FW Farrow and Ball colours Please can you add the below colour to oss easiadmin <COLOUR> 
Template,FW Finger Pull default <COMPANY> customer id <NUMBER> <NAME> Can you please see the request below from <COMPANY> customer id <NUMBER> Is this something we can do for them <NAME> 
Template,FW Finger Pull default All I have received the email below from <NAME> from <COMPANY> customer id <NUMBER> This was initially regarding the fingerpull option on OSS <NAME> has now requested several other changes to be made to his OSS templates Please see the email below I dont yet have <PRODUCT> default setting forms and the <PRODUCT> and <PRODUCT> forms are also due to be updated soon I have a meeting with <NAME> on <NUMBER> <DATE> to help get this underway In the meantime would you be able to accept <NAME> email request <NAME> 
Documents,FW Is someone able to generate this for me please Project ID <NUMBER> <NAME> 
Account,FW Fw <COMPANY> OSS LIVE All Can you please set up <COMPANY> as live for quoting only on OSS The customer id is <NUMBER> <NAME> <NAME> <NAME> <NUMBER> <NUMBER> <NUMBER> <NUMBER> <EMAIL> 
Account,FW FW <COMPANY> customer id <NUMBER> <NAME> Could you please provide a live for quoting only login code for <NAME> from <COMPANY> Could he please have this ASAP because he has a project to upload The email address is <EMAIL> <EMAIL> <NAME> has mentioned that he hasnt been able to log in with the access code that <NAME> sent him on <DATE> Please see the credentials below that didnt work for him Username <EMAIL> <EMAIL> 
Logo,FW <PRODUCT> learn tab for OSS Sign off forms All Can you please add the attached logo to the <COMPANY> OSS account The customer id is <NUMBER> <NAME> <NAME> <NAME> <NUMBER> <NUMBER> <NUMBER> <NUMBER> <EMAIL> 
Account,FW <PRODUCT> learn tab for OSS Sign off forms Could you please set up <COMPANY> as live with their <PRODUCT> tab Their customer id is <NUMBER> <NAME> 
Pricing,FW <PRODUCT> Costing Query Please can you check this as I need to send it to the customer this <NAME> 
Gables,FW <PRODUCT> sign off for <COMPANY> customer id <NUMBER> All Could you please set up the live <PRODUCT> tab for <COMPANY> The customer id is <NUMBER> I will save the signoff form to the Gdrive <NAME> 
Gables,FW <PRODUCT> Sign off form <NAME> Could you please set up <COMPANY> as live with <PRODUCT> on OSS The customer id is <NUMBER> <NAME> 
Reminder,FW <PRODUCT> Slope Addons Issue Please can someone get back to me on this one The customer is chasing me <NAME> 
Gables,FW <PRODUCT> live All Can you please set up <COMPANY> as live on OSS for <PRODUCT> The customer id is <NUMBER> <NAME> 
Gables,FW <PRODUCT> Tab live for The <COMPANY> customer id <NUMBER> <NAME> Could you please set up The <COMPANY> customer id <NUMBER> so that they have live access to the <PRODUCT> tab <NAME> 
Access,FW <COMPANY> OSS link Please can you send <NAME> at <COMPANY> the online portal for OSS as he has lost this and also needs a new password <EMAIL> <EMAIL> <EMAIL> 
Account,FW <COMPANY> OSS link <NUMBER> All Could you please set up the email address below with a live login code to quote only on OSS The customer id for <COMPANY> is <NUMBER> <EMAIL> <EMAIL> <NAME> 
Documents,FW <COMPANY> quoting OSS issues Please can you generate the documents for OSS Project <NUMBER> The customer produced this however an error is showing whenever he tries to generate the documents I have just tried generating the documents from our side and it is also not working <NAME> <NAME> 
Account,FW <COMPANY> customer id <NUMBER> <NAME> Can you please set up the email address below with a Live login code to OSS for quoting only <EMAIL> <EMAIL> The customer id is <NUMBER> <NAME> 
Access,FW Going Live All Can you please send me a live login code to OSS for <EMAIL> <EMAIL> The customer id is <NUMBER> <NAME> <NAME> <NAME> <NUMBER> <NUMBER> <NUMBER> <NUMBER> <EMAIL> 
Miscellaneous,FW <COMPANY> change of details All Will the below be solved by updating the Trading as name in EA <NAME> I think it means that you can raise invoices with the correct company name too <NAME> 
Logo,FW <COMPANY> change of details <NAME> Do you know how to update OSS so the attached logo is shown on <COMPANY> quotes <NAME> <NAME> <NUMBER> <NUMBER> <NUMBER> <EMAIL> <EMAIL> 
Account,FW <COMPANY> <NUMBER> This customer will be trained tomorrow and they will become Live Please send Live credential to <NAME> Customer <EMAIL> <EMAIL> ID <NUMBER> <COMPANY> 
Account,FW <COMPANY> customer id <NUMBER> All Can I please have a live login code for <COMPANY> customer id <NUMBER> I will save their signoff form to the Gdrive <NAME> <NAME> <NAME> <NUMBER> <NUMBER> <NUMBER> <NUMBER> <EMAIL> 
Pricing,FW Help <NAME> Please see attachment We have always been under the impression that <COLOUR> costs more than <COLOUR> The quote on the left is <NUMBER> panel <AREA> quoted in all <COLOUR> and is showing more expensive than the second quote on the right that is a <NUMBER> panel <AREA> in all <COLOUR> There is a price difference of <MONEY> Please help me understand <EMAIL> 
Reminder,FW <NAME> <COMPANY> Origin Casement <PRODUCT> <NAME> <NAME> please can one of you check this 
Gables,FW How do I order <PRODUCT> This customer does not have <PRODUCT> as an option on oss <NUMBER> 
Miscellaneous,FW Issue with quoting awning <PRODUCT> I tried it myself and it seems to be a size issue Once you get down to about <NUMBER> inches width its fine Is this related to the hinge problem weve been having recently <NAME> 
Error,FW Issues OSS Quote <NUMBER> <NUMBER> <COMPANY> I changed the handle color on the <PRODUCT> from <COLOUR> to <COLOUR> and the quote blew up <EMAIL> 
Error,FW Job sheet error <NAME> <NAME> It looks the production images havent generated Can you generate them <NAME> 
Error,FW <NAME> <NUMBER> Please can you have a look at the attached project ref <PRODUCT> <NUMBER> The height needs to be <LENGTH> including cill and addons but OSS does not allow it Please can you advise <NAME> 
Account,FW live log in credentials <NAME> This is fine please provide the links to <NAME> as this company only has changed their name and they know all about Origin They will trade with both companies for a while till the new one is up an running completely for thinking on us <EMAIL> 
Access,FW log in details Can we have the log in details for the online ordering please
Account,FW Log in to oss All Can you please provide a live login code to OSS for the email address below <EMAIL> The customer id is <NUMBER> <NAME>   <NAME> <NAME>     <NUMBER> <NUMBER> <NUMBER> <NUMBER> <EMAIL>            
Account,FW log ins and ordering permission for <COMPANY> customer id <NUMBER> <NAME> Could you please set up the email addresses below with a live login code for quoting and ordering on account number <NUMBER> <NAME> 
Logo,FW logo for <COMPANY> customer id <NUMBER> All Could you please add <COMPANY> logo to their OSS account The customer id is <NUMBER> <NAME> <NAME> <NAME> <NUMBER> <NUMBER> <NUMBER> <NUMBER> <EMAIL> 
Miscellaneous,FW Meeting today <NAME> very much hope that this is now clear for <NAME> since he was waiting for us With best regards <NAME> 
Account,FW New Account for <COMPANY> on OSS All I hope you are well Can you please provide me with a link so that I can add another account onto the OSS
Account,FW New User Please can you add a new user to the oss system for customer id <NUMBER> <COMPANY> <NAME> 
Account,FW new user for <COMPANY> customer id <NUMBER> <NAME> Could I please have a live for ordering login code for <COMPANY> customer id <NUMBER> The email address is <EMAIL> <EMAIL> <NAME> 
Account,FW New user request <COMPANY> customer id <NUMBER> All Can you please see <NAME> request in the email below and send me a live OSS link for <NAME> <NAME> The customer id for <COMPANY> is <NUMBER> <NAME> 
Error,FW OSS Please can you look into this They have been working on the following two project IDs today <NUMBER> <NUMBER> <NAME> <NAME> 
Gables,FW OSS <PRODUCT> Training Signoff form All Can you please set up the <PRODUCT> tab on the <COMPANY> live OSS account The customer id is <NUMBER> I will save their signoff form this afternoon
Access,FW OSS LIVE <COMPANY> customer id <NUMBER> All Can you please send me a live login code for <COMPANY> customer id <NUMBER> The email address is below
Account,FW OSS sign off form for <COMPANY> <NUMBER> <NAME> Could I please have a live for quoting only login code for <NAME> <NAME> He is <COMPANY> trainer and is based out of <COMPANY> customer id 
Gables,FW OSS Sign Off Form <COMPANY> customer id <NUMBER> <NAME> Could you please set up the <PRODUCT> tab on <COMPANY> live OSS account The customer id is <NUMBER> <NAME> <NAME> <NAME> <NUMBER> <NUMBER> <NUMBER> <NUMBER> <EMAIL> 
Ordering,FW OSS signoff form for <PRODUCT> <NAME> Please could you set up <COMPANY> with their live for ordering <PRODUCT> tab The customer id is <NUMBER> <NAME> 
Account,FW OSS Signoff forms <COMPANY> <NUMBER> All Can you please set up <COMPANY> as live on OSS please The customer id is <NUMBER> I will save their signoff form to the Gdrive tomorrow on my admin <TIME> <NAME> 
Error,FW online ordering problem All Can you please see the email below from <NAME> at <COMPANY> customer id <NUMBER> and advise <NAME> 
Account,FW <COMPANY> <NAME> Could you please set up <COMPANY> as live on OSS for <PRODUCT> The customer id is <NUMBER> <NAME> <NAME> <NAME> <NUMBER> <NUMBER> <NUMBER> <NUMBER> <EMAIL> 
Status,FW Order Id <NUMBER> <NUMBER> Please can you sign this online order off now 
Reminder,FW Origin live login details <COMPANY> customer id <NUMBER> All I sent the message below on <NUMBER> <DATE> <NAME> chased this yesterday Can you please advise All <NAME> from <COMPANY> has been logging on to OSS live using the email address <EMAIL> <EMAIL> His list of projects show that they have been created by <NAME> <NAME> who no longer works for the company Can you please change this so that any OSS projects added by the <EMAIL> <EMAIL> email address shows as having been created by <NAME> <NAME> 
Account,FW Origin Additional Information All Can you please set up <COMPANY> as live on OSS please The customer id is <NUMBER> <NAME> 
Miscellaneous,FW Origin <DATE> Newsletter An interesting read even though the newsletter is supposed to be for customers 
Gables,FW Origin <PRODUCT> training Sign Off Forms <COMPANY> <NUMBER> Can you please set up <COMPANY> customer id <NUMBER> as live with the <PRODUCT> tab please I will save the sign off form <NAME> 
Gables,FW Origin <PRODUCT> Training on OSS <NUMBER> <DATE> <EMAIL> <DATE> <NAME> Can you please set up <COMPANY> customer id <NUMBER> with a live <PRODUCT> tab I have saved their signoff form <NAME> <NAME> <NAME> <NUMBER> <NUMBER> <NUMBER> <NUMBER> <EMAIL> 
Gables,FW Origin <PRODUCT> Training on OSS <NUMBER> <NUMBER> <NUMBER> Sign off form <NAME> Can you please set up <COMPANY> customer id <NUMBER> as live on OSS for <PRODUCT> Could you also please remove <EMAIL> <EMAIL> as this person no longer works for them <NAME> 
Gables,FW Origin Live <PRODUCT> Link for <COMPANY> customer id <NUMBER> <NAME> Could you please set up <COMPANY> with the live OSS <PRODUCT> tab Their customer id is <NUMBER> I will save their signoff form <NAME> 
Gables,FW Origin Live <PRODUCT> Tab <COMPANY> customer id <NUMBER> <NAME> Could you please set up <COMPANY> as live on OSS with the <PRODUCT> tab I will save the signoff form to the Gdrive <NAME> 
Account,FW Origin OSS learn login code and access link <NAME> <NUMBER> <NAME> There is some nice feedback for OSS from <NAME> below Could you please set up <NAME> <NAME> with a live for quoting only login to OSS The rest of the team at <COMPANY> will sign off when ready I will save the sign off form and update records this afternoon <NAME> 
Account,FW Origin OSS <PRODUCT> Training sign off form <NAME> Could you please set up <COMPANY> with their live for ordering <PRODUCT> tab I have saved their signoff form The customer id is <NUMBER> <NAME> 
Gables,FW Origin OSS <PRODUCT> Training <NAME> <NUMBER> <NAME> Could you please set up the <PRODUCT> tab on <NAME> OSS live for ordering account The customer id is <NUMBER> <NAME> 
Account,FW Origin OSS Sign Off forms <NAME> Could you please set up <COMPANY> customer id <NUMBER> as live for ordering on OSS Could you also please add the <PRODUCT> tab to the live account I have saved the signoff form to the Gdrive <NAME> 
Account,FW Origin Quote System All Could you please set up <COMPANY> customer id <NUMBER> as live on OSS please I will save the sign off form <NAME> 
Account,FW Origin Sale Safe <PRODUCT> training <NAME> Can you please set up <COMPANY> customer id <NUMBER> as live for ordering with <PRODUCT> I will save their sign off form <NAME> 
Account,FW Origin Sale Safe Sign Off Forms <NAME> Could you please set up <COMPANY> customer id <NUMBER> as live for ordering on OSS including the <PRODUCT> tab I will save the sign off form and update records <NAME> 
Account,FW Origin Sale Safe OSS <COMPANY> customer id <NUMBER> All Can you please set up <COMPANY> customer id <NUMBER> as live on OSS I will save their signoff form to the Gdrive <NAME> 
Account,FW Origin Sale Safe OSS <PRODUCT> Training All Can you please set up <COMPANY> as live on OSS for <PRODUCT> I will save the sign off form and update Easiadmin on my admin <TIME> on <DATE> <NAME> 
Access,FW Origin Sale Safe OSS login code All Can you please send me a live OSS login code for <COMPANY> customer id <NUMBER> The email address is <EMAIL> <EMAIL> <NAME> 
Account,FW Origin Sale Safe OSS Signoff forms <NUMBER> <COMPANY> All Can you please set up <COMPANY> as live on OSS The customer id <NUMBER> <NAME> 
Account,FW Origin Sale Safe OSS Training Signoff forms All Can you please set up <COMPANY> with a live <PRODUCT> tab on OSS The customer id is <NUMBER> <NAME> <NAME> <NAME> <NUMBER> <NUMBER> <NUMBER> <NUMBER> <EMAIL> 
Account,FW Origin Sale Safe SignOff Forms <COMPANY> <NUMBER> All Can you please set up <COMPANY> as live on OSS please The customer id is <NUMBER> They dont require the <PRODUCT> tab <NAME> 
Account,FW Origin Sale Safe Training sign off forms <COMPANY> <NUMBER> All Can you please set up <COMPANY> customer id <NUMBER> as live on OSS I will save the signoff form <NAME> 
Miscellaneous,FW <COMPANY> Pricing Are you also able to change the billing address on the customer spec as per the below request <NAME> 
Pricing,FW <COMPANY> Pricing Can you please action the below and confirm when done so I can go back to <NAME> Are you also able to advise on the pricing <EMAIL> 
Access,FW <COMPANY> Pricing Can you please confirm the OSS login details for <COMPANY> <NUMBER> <NAME> has tried logging in using the below login details but has confirmed that these are not working as per the below email trail Username <EMAIL> <EMAIL> <NAME> 
Miscellaneous,FW OSS <NAME> Is this possible <NAME> <NAME> <NUMBER> <NUMBER> <NUMBER> <EMAIL> 
Miscellaneous,FW OSS <NAME> I deleted the additional item in OSS and it disappeared However when I down loaded a doc the additional item was still on the quote <EMAIL> 
Miscellaneous,FW OSS <NAME> with the below <NAME> 
Miscellaneous,FW OSS See request below Example we have a large project that requires us to order <NUMBER> units <NUMBER> <NUMBER> 
Miscellaneous,FW OSS <NUMBER> <PRODUCT> issue Can we get this to report correctly on both order and quote confirmation when applicable See image below <NUMBER> <NUMBER> 
Miscellaneous,FW OSS Short leg All Can you please see the request below from <NAME> 
Account,FW Oss Additional Login Please set up a new user on our account Email <EMAIL> <EMAIL> Access to quoting only would be preferable if possible <NAME> <NAME> <NAME> 
Miscellaneous,FW OSS and <COMPANY> Am I right in saying that we would need to set up a new account in EA at discount just for OSS quoting purposes I have a skype meeting with <NAME> tomorrow at <NUMBER> it might be good is someone could pop in for <NUMBER> <TIME> and explain to him what the options are <NAME> 
Access,FW OSS Credentials FAO <NAME> Good afternoon I believe <NAME> contacted you asking for Log in details for <COMPANY> previously Their customer ID on Easiadmin is <NUMBER> They are saying that the log in details still do not work please can you take a look into this in advance <NAME> <NAME> 
Account,FW OSS Credentials for QUOTE ONLY New Customers Sorry I just realised I sent the below email to <NAME> direct email address instead of OSS support I have also added another one to the list <NUMBER> <COMPANY> <EMAIL> 
Reminder,FW OSS Error <NAME> I thought we sorted this issue Can you check if this is the same problem please <NAME> 
Error,FW OSS Error See issue below Can we get help preventing this from happening when we edit the dynamic drop down list This is reoccurring <NUMBER> <NUMBER> 
Error,FW OSS issue See below When we set GBGs to no it wants to require a color <NUMBER> <NUMBER> 
Miscellaneous,FW OSS learn login details <COMPANY> <NUMBER> ID <NUMBER> Please see amended ID no <NUMBER> for this account not as on previous email <NAME> 
Account,FW OSS Live For Quoting Only <COMPANY> customer id <NUMBER> All Could you please send me over a new OSS live login code for quoting only for the email address below <EMAIL> <EMAIL> The customer id is <NUMBER> <NAME> 
Account,FW OSS Live Link <COMPANY> <NUMBER> <NAME> Not sure who I should be asking for this but could you please send over to <NAME> <NAME> the link OSS live for customer <COMPANY> <NUMBER> <EMAIL> 
Account,FW OSS log in details All Can you please see the request below from <NAME> at <COMPANY> and provide a learn and live login code The customer id is <NUMBER> <NAME> 
Account,FW OSS log in details Could my below customer have her own login for <COMPANY> please <NUMBER> Email <EMAIL> <NAME> 
Access,FW OSS Login Again <NAME> has just sent me this email below Any help <NAME> 
Account,FW OSS Login code <COMPANY> customer id <NUMBER> <NAME> Could I please have a live OSS login code for the email address below <EMAIL> <EMAIL> This is for <COMPANY> customer id <NUMBER> Could you also see their note below Im not sure what they mean by this so <NAME> have to give them a call if you cant see anything wrong with his login Also our CAD Technician OSS system seems to not updated properly please could you look into this <NAME> email is <EMAIL> <EMAIL> <NAME> 
Access,FW OSS Login details Please can you check these are correct 
Account,FW OSS LOGIN NEW for <COMPANY> <NUMBER> <NAME> Could I please have a live login code to OSS for ordering for the email address below <EMAIL> <EMAIL> The customer id <NUMBER> <NAME> 
Access,FW OSS login required <NAME> Could you please send me a live login code for the email address below This is for account number <NUMBER> <EMAIL> <EMAIL> <NAME> 
Account,FW OSS login <COMPANY> <NAME> has come back to <COMPANY> and would like to log in to the OSS her email is <EMAIL> <EMAIL> could you set her back up with the log in details please <NAME> 
Logo,FW OSS Logo for <COMPANY> customer id <NUMBER> <NAME> Can you please see the request below from <COMPANY> customer id <NUMBER> <NAME> 
Logo,FW OSS Logo for <COMPANY> <NUMBER> <NAME> Can you please see <NAME> comment below <NAME> 
Account,FW OSS New Account Could you set up a new account for <COMPANY> please Please see below <NAME> 
Miscellaneous,FW OSS Order Confirmation OSS Order <NUMBER> <NUMBER> <NAME> This is the one 
Reminder,FW OSS project <NUMBER> Any news on this The order number is <NUMBER> on Easi Admin <NAME> 
Account,FW OSS set up <NAME> Could you please send me login access codes to the learn programme including <PRODUCT> for the email addresses below The customer id is <NUMBER> <EMAIL> <EMAIL> <EMAIL> <EMAIL> <EMAIL> <EMAIL> <NAME> 
Error,FW OSS SET UP <COMPANY> <NUMBER> <NUMBER> Please could you help with the below Im confused <NAME> 
Account,FW OSS sign Off form <NAME> Could you please set up <COMPANY> with a live <PRODUCT> tab for ordering The customer id is <NUMBER> <NAME> 
Account,FW OSS Sign Off Form <COMPANY> Please can I have the Live Login details for <NAME> at <COMPANY> <NUMBER> Please also see attached logo they would like placing on the customers quote <NAME> <NAME> <NAME> <NUMBER> <NUMBER> <EMAIL> 
Gables,FW OSS Sign Off Form for <PRODUCT> <NUMBER> <NAME> Could you please set up <COMPANY> customer id <NUMBER> as live on the <PRODUCT> tab I will save their signoff form to the Gdrive <NAME> 
Gables,FW OSS Sign off form from <COMPANY> <NUMBER> <NAME> Could you please set up the <PRODUCT> tab on <COMPANY> live ordering account I have saved their signoff form to the Gdrive <NAME> 
Account,FW OSS sign Off Forms <COMPANY> customer id <NUMBER> <NAME> Could you please set up <COMPANY> as live on OSS Could you please set their <PRODUCT> tab live as well please and send me through their login codes if they have changed <NAME> <NAME> <NAME> <NUMBER> <NUMBER> <NUMBER> <NUMBER> <EMAIL> 
Gables,FW OSS Signoff Sheet All Can you please set up <NAME> from <COMPANY> as live on OSS for <PRODUCT> The customer id is <NUMBER> I will save his signoff form <NAME> <NAME> <NAME> <NUMBER> <NUMBER> <NUMBER> <NUMBER> <EMAIL> 
Account,FW OSS system All <NAME> from <COMPANY> has asked for us to create him an account for him to access and the link please 
Gables,FW OSS Training All Can you please set up <COMPANY> customer id <NUMBER> with a live <PRODUCT> tab I will save <NAME> signoff form to the Gdrive <NAME> <NAME> <NAME> <NUMBER> <NUMBER> <NUMBER> <NUMBER> <EMAIL> 
Error,FW OSS Training Feedback from <COMPANY> All Can you please see the query below from <NAME> of <COMPANY> and advise <NAME> 
Access,FW OSS Training for <COMPANY> All Can I please have the login code to OSS for <NAME> <NAME> at <COMPANY> customer id <NUMBER> They are live for Quoting Only on OSS <NAME> 
Account,FW OSS User set up for <DATE> Customer Training <NAME> Please can you set up the below users on the US system for <NAME> <NAME> 
Miscellaneous,FW OSS work sheets <NAME> This is a gentle reminder of what we spoke about yesterday Currently the OSS work sheets are still coming out with an extra <LENGTH> of Transoms and needs to be adjusted for manufacturing cutting list Example job number <NUMBER> Marketing showroom <PRODUCT> Transom lengths on work sheet are <NUMBER> <NUMBER> <NUMBER> <NUMBER> <NUMBER> <NUMBER> In <COLOUR> is what they should be <EMAIL> 
